CODE,PLAYER_ID,AMOUNT,EVENT_DATE,CHAPTER,PARTNER_ID,GAME_NAME,SESSION_ID
11418906,14349173,11.64,2019-03-05 18:14:00,Bet,11,Poker,50607
11418907,14345194,0.05,2019-03-05 18:17:00,Network free bets,11,Poker,46628
11418908,14345194,0.05,2019-03-05 18:17:00,Network free bets,11,Poker,46628
11418909,14345194,0.05,2019-03-05 18:17:00,Network free bets,11,Poker,46628
11418910,14345194,0.05,2019-03-05 18:17:00,Network free bets,11,Poker,46628
11418911,14345194,0.05,2019-03-05 18:17:00,Network free bets,11,Poker,46628
11418913,14345194,0.05,2019-03-05 18:17:00,Bet,11,Poker,46628
11418912,14345194,0.05,2019-03-05 18:17:00,Bet,11,Poker,46628
11418914,14345194,0.05,2019-03-05 18:17:00,Bet,11,Poker,46628
11418915,14345194,0.05,2019-03-05 18:17:00,Bet,11,Poker,46628
11418916,14345194,0.05,2019-03-05 18:17:00,Bet,11,Poker,46628
11418917,14345194,0.05,2019-03-05 18:17:00,Bet,11,Poker,46628
11418918,14345194,0.05,2019-03-05 18:17:00,Bet,11,Poker,46628
11418919,14345194,0.05,2019-03-05 18:17:00,Bet,11,Poker,46628
11418920,14345194,0.05,2019-03-05 18:17:00,Bet,11,Poker,46628
11418921,14345194,0.05,2019-03-05 18:17:00,Bet,11,Poker,46628
11418922,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418923,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418924,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418925,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418926,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418927,14345194,0.05,2019-03-05 18:18:00,Network free bets,11,Poker,46628
11418928,14345194,0.05,2019-03-05 18:18:00,Network free bets,11,Poker,46628
11418929,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418930,14345194,0.05,2019-03-05 18:18:00,Network free bets,11,Poker,46628
11418931,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418932,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418933,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418934,14345194,0.05,2019-03-05 18:18:00,Network free bets,11,Poker,46628
11418935,14345194,0.05,2019-03-05 18:18:00,Network free bets,11,Poker,46628
11418936,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418937,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418938,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418939,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418940,14345194,0.05,2019-03-05 18:18:00,Network free bets,11,Poker,46628
11418941,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418942,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418943,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418945,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418944,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418946,14345194,0.05,2019-03-05 18:18:00,Network free bets,11,Poker,46628
11418947,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418948,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418949,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418950,14345194,0.05,2019-03-05 18:18:00,Network free bets,11,Poker,46628
11418951,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418953,14345194,0.005,2019-03-05 18:18:00,Loyalty,11,Poker,46628
11418954,14345194,0.05,2019-03-05 18:18:00,End session,11,Poker,46628
11418952,14345194,0.05,2019-03-05 18:18:00,Win,11,Poker,46628
11418955,14345194,0.05,2019-03-05 18:18:00,Network free bets,11,Poker,46628
11418959,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418958,14345194,0.05,2019-03-05 18:18:00,End session,11,Poker,46628
11418957,14345194,0.005,2019-03-05 18:18:00,Loyalty,11,Poker,46628
11418956,14345194,0.05,2019-03-05 18:18:00,Win,11,Poker,46628
11418960,14345194,0.05,2019-03-05 18:18:00,Win,11,Poker,46628
11418961,14345194,0.005,2019-03-05 18:18:00,Loyalty,11,Poker,46628
11418962,14345194,0.05,2019-03-05 18:18:00,End session,11,Poker,46628
11418963,14345194,0.05,2019-03-05 18:18:00,Network free bets,11,Poker,46628
11418967,14345194,0.05,2019-03-05 18:18:00,End session,11,Poker,46628
11418966,14345194,0.005,2019-03-05 18:18:00,Loyalty,11,Poker,46628
11418965,14345194,0.05,2019-03-05 18:18:00,Win,11,Poker,46628
11418964,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418968,14345194,0.05,2019-03-05 18:18:00,Network free bets,11,Poker,46628
11418971,14345194,0.05,2019-03-05 18:18:00,End session,11,Poker,46628
11418970,14345194,0.005,2019-03-05 18:18:00,Loyalty,11,Poker,46628
11418969,14345194,0.05,2019-03-05 18:18:00,Win,11,Poker,46628
11418975,14345194,0.05,2019-03-05 18:18:00,End session,11,Poker,46628
11418974,14345194,0.005,2019-03-05 18:18:00,Loyalty,11,Poker,46628
11418973,14345194,0.05,2019-03-05 18:18:00,Win,11,Poker,46628
11418972,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418977,14345194,0.05,2019-03-05 18:18:00,Win,11,Poker,46628
11418979,14345194,0.05,2019-03-05 18:18:00,End session,11,Poker,46628
11418978,14345194,0.005,2019-03-05 18:18:00,Loyalty,11,Poker,46628
11418976,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418980,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418981,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418983,14345194,0.005,2019-03-05 18:18:00,Loyalty,11,Poker,46628
11418984,14345194,0.05,2019-03-05 18:18:00,End session,11,Poker,46628
11418982,14345194,0.05,2019-03-05 18:18:00,Win,11,Poker,46628
11418985,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418988,14345194,0.05,2019-03-05 18:18:00,End session,11,Poker,46628
11418987,14345194,0.005,2019-03-05 18:18:00,Loyalty,11,Poker,46628
11418986,14345194,0.05,2019-03-05 18:18:00,Win,11,Poker,46628
11418989,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418992,14345194,0.05,2019-03-05 18:18:00,End session,11,Poker,46628
11418991,14345194,0.005,2019-03-05 18:18:00,Loyalty,11,Poker,46628
11418990,14345194,0.05,2019-03-05 18:18:00,Win,11,Poker,46628
11418993,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418996,14345194,0.05,2019-03-05 18:18:00,End session,11,Poker,46628
11418995,14345194,0.005,2019-03-05 18:18:00,Loyalty,11,Poker,46628
11418994,14345194,0.05,2019-03-05 18:18:00,Win,11,Poker,46628
11418997,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11418998,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11419000,14345194,0.005,2019-03-05 18:18:00,Loyalty,11,Poker,46628
11418999,14345194,0.05,2019-03-05 18:18:00,Win,11,Poker,46628
11419001,14345194,0.05,2019-03-05 18:18:00,Network free bets,11,Poker,46628
11419003,14345194,0.005,2019-03-05 18:18:00,Loyalty,11,Poker,46628
11419002,14345194,0.05,2019-03-05 18:18:00,Win,11,Poker,46628
11419004,14345194,0.05,2019-03-05 18:18:00,Network free bets,11,Poker,46628
11419005,14345194,0.05,2019-03-05 18:18:00,Win,11,Poker,46628
11419006,14345194,0.005,2019-03-05 18:18:00,Loyalty,11,Poker,46628
11419007,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11419008,14345194,0.05,2019-03-05 18:18:00,Win,11,Poker,46628
11419009,14345194,0.005,2019-03-05 18:18:00,Loyalty,11,Poker,46628
11419010,14345194,0.05,2019-03-05 18:18:00,Network free bets,11,Poker,46628
11419011,14345194,0.05,2019-03-05 18:18:00,Network free bets,11,Poker,46628
11419013,14345194,0.005,2019-03-05 18:18:00,Loyalty,11,Poker,46628
11419014,14345194,0.05,2019-03-05 18:18:00,End session,11,Poker,46628
11419012,14345194,0.05,2019-03-05 18:18:00,Win,11,Poker,46628
11419015,14345194,0.05,2019-03-05 18:18:00,Network free bets,11,Poker,46628
11419017,14345194,0.005,2019-03-05 18:18:00,Loyalty,11,Poker,46628
11419016,14345194,0.05,2019-03-05 18:18:00,Win,11,Poker,46628
11419018,14345194,0.05,2019-03-05 18:18:00,End session,11,Poker,46628
11419019,14345194,0.05,2019-03-05 18:18:00,Bet,11,Poker,46628
11419020,14345194,0.05,2019-03-05 18:18:00,Network free bets,11,Poker,46628
11419021,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419022,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419023,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419024,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419025,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419026,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419027,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419028,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419029,14349173,11.64,2019-03-05 18:19:00,Bet,11,Poker,50607
11419030,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419031,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419032,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419033,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419034,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419035,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419036,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419037,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419038,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419039,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419040,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419041,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419042,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419043,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419044,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419045,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419046,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419047,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419048,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419049,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419050,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419051,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419052,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419053,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419054,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419055,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419056,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419057,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419058,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419059,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419060,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419061,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419062,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419063,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419064,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419065,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419066,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419067,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419068,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419069,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419070,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419071,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419072,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419073,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419074,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419075,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419076,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419077,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419078,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419079,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419080,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419081,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419082,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419083,14345194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,46628
11419084,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419085,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419086,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419087,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419089,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419088,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419090,14345194,0.05,2019-03-05 18:19:00,Bet,11,Poker,46628
11419091,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419092,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419093,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419094,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419095,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419096,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419097,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419098,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419099,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419100,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419104,14334473,11.1,2019-03-05 18:20:00,End session,11,Casino,359241
11419103,14334473,1.11,2019-03-05 18:20:00,Loyalty,11,Casino,359241
11419102,14334473,10.55,2019-03-05 18:20:00,Win,11,Casino,359241
11419105,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419101,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419106,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419107,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419108,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419109,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419110,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419112,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419111,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419113,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419114,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419115,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419116,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419117,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419118,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419119,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419120,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419121,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419122,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419123,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419124,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419125,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419126,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419127,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419128,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419129,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419130,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419131,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419132,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419133,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419134,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419135,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419136,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419137,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419138,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419139,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419140,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419141,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419143,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419142,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419144,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419145,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419146,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419147,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419148,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419149,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419150,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419151,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419152,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419153,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419154,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419156,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419155,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419157,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419158,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419159,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419161,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419160,14345194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,46628
11419162,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419163,14345194,0.05,2019-03-05 18:20:00,Bet,11,Poker,46628
11419164,14345194,0.05,2019-03-05 18:21:00,Bet,11,Poker,46628
11419165,14345194,0.05,2019-03-05 18:21:00,Bet,11,Poker,46628
11419166,14345194,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,46628
11419167,14345194,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,46628
11419168,14345194,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,46628
11419169,14345194,0.05,2019-03-05 18:21:00,Bet,11,Poker,46628
11419170,14345194,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,46628
11419172,14345194,0.05,2019-03-05 18:21:00,Bet,11,Poker,46628
11419171,14345194,0.05,2019-03-05 18:21:00,Bet,11,Poker,46628
11419173,14345194,0.05,2019-03-05 18:21:00,Bet,11,Poker,46628
11419174,14345194,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,46628
11419175,14345194,0.05,2019-03-05 18:21:00,Bet,11,Poker,46628
11419176,14345194,0.05,2019-03-05 18:21:00,Bet,11,Poker,46628
11419177,14345194,0.05,2019-03-05 18:21:00,Bet,11,Poker,46628
11419178,14345194,0.05,2019-03-05 18:21:00,Bet,11,Poker,46628
11419179,14345194,0.05,2019-03-05 18:21:00,Bet,11,Poker,46628
11419180,14345194,0.05,2019-03-05 18:21:00,Bet,11,Poker,46628
11419182,14345194,0.05,2019-03-05 18:21:00,Bet,11,Poker,46628
11419181,14345194,0.05,2019-03-05 18:21:00,Bet,11,Poker,46628
11419183,14345194,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,46628
11419184,215124,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,9849823
11419185,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419186,215125,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419187,215124,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,9849823
11419188,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419189,215124,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,9849823
11419190,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419191,215124,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,9849823
11419192,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419193,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419194,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419195,215124,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,9849823
11419196,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419197,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419198,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419199,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419200,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419201,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419202,215124,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,9849823
11419203,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419204,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419206,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419205,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419207,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419208,215124,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,9849823
11419209,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419210,215124,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849823
11419185,215125,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849824
11419186,215126,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849825
11419187,215127,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,9849826
11419188,215128,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849827
11419189,215129,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,9849828
11419190,215130,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849829
11419191,215131,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,9849830
11419192,215132,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849831
11419193,215133,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849832
11419194,215134,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849833
11419195,215135,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,9849834
11419196,215136,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849835
11419197,215137,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849836
11419198,215138,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849837
11419199,215139,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849838
11419200,215140,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849839
11419201,215141,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849840
11419202,215142,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,9849841
11419203,215143,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849842
11419204,215144,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849843
11419206,215145,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849844
11419205,215146,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849845
11419207,215147,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849846
11419208,215148,0.05,2019-03-05 18:21:00,Network free bets,11,Poker,9849847
11419209,215149,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849848
11419210,215150,0.05,2019-03-05 18:21:00,Bet,11,Poker,9849849
11419184,14194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,466558
11419185,14194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,466558
11419186,14194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,466558
11419187,14194,0.05,2019-03-05 18:19:00,Bet,11,Poker,466558
11419188,14194,0.05,2019-03-05 18:19:00,Bet,11,Poker,466558
11419189,14194,0.05,2019-03-05 18:19:00,Bet,11,Poker,466558
11419190,14194,0.05,2019-03-05 18:19:00,Bet,11,Poker,466558
11419191,14194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,466558
11419192,14194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,466558
11419193,14194,0.05,2019-03-05 18:19:00,Bet,11,Poker,466558
11419194,14194,0.05,2019-03-05 18:19:00,Bet,11,Poker,466558
11419195,14194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,466558
11419196,14194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,466558
11419197,14194,0.05,2019-03-05 18:19:00,Bet,11,Poker,466558
11419198,14194,0.05,2019-03-05 18:19:00,Network free bets,11,Poker,466558
11419199,14194,0.05,2019-03-05 18:19:00,Bet,11,Poker,466558
11419200,14194,0.05,2019-03-05 18:19:00,Bet,11,Poker,466558
11419201,14194,0.05,2019-03-05 18:19:00,Bet,11,Poker,466558
11419202,14194,0.05,2019-03-05 18:19:00,Bet,11,Poker,466558
11419203,14194,0.05,2019-03-05 18:19:00,Bet,11,Poker,466558
11419204,14194,0.05,2019-03-05 18:19:00,Bet,11,Poker,466558
11419205,14194,0.05,2019-03-05 18:19:00,Bet,11,Poker,466558
11419207,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419206,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419208,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419209,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419210,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419211,14194,0.05,2019-03-05 18:20:00,Network free bets,11,Poker,466558
11419186,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419187,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
11419188,14194,0.05,2019-03-05 18:20:00,Bet,11,Poker,466558
